match_id,season,match_date,match_time,match_year,match_month,iso_weekday,home_team,away_team,home_goals_ft,away_goals_ft,result_ft,home_goals_ht,away_goals_ht,result_ht,total_goals,goal_diff_home,both_teams_scored,over_2_5,clean_sheet_home,clean_sheet_away,home_points,away_points,source_coverage,has_detailed_stats,league_code,shots_home,shots_away,shots_on_target_home,shots_on_target_away,fouls_home,fouls_away,corners_home,corners_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,odds_avg_home_open,odds_avg_draw_open,odds_avg_away_open,odds_avg_over_2_5_open,odds_avg_under_2_5_open,asian_handicap_line_open,odds_avg_asian_home_open,odds_avg_asian_away_open,odds_avg_home_close,odds_avg_draw_close,odds_avg_away_close,odds_avg_over_2_5_close,odds_avg_under_2_5_close,asian_handicap_line_close,odds_avg_asian_home_close,odds_avg_asian_away_close
1995-09-17_espanol_albacete,1995-96,1995-09-17,,1995,9,7,Espanol,Albacete,1,0,H,0,0,D,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-17_la_coruna_salamanca,1995-96,1995-09-17,,1995,9,7,La Coruna,Salamanca,2,0,H,1,0,H,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-17_merida_valencia,1995-96,1995-09-17,,1995,9,7,Merida,Valencia,0,2,A,0,0,D,2,-2,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-17_real_madrid_oviedo,1995-96,1995-09-17,,1995,9,7,Real Madrid,Oviedo,2,3,A,2,2,D,5,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-17_sevilla_sociedad,1995-96,1995-09-17,,1995,9,7,Sevilla,Sociedad,2,1,H,1,1,D,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-17_sp_gijon_santander,1995-96,1995-09-17,,1995,9,7,Sp Gijon,Santander,4,2,H,2,1,H,6,2,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-17_valladolid_compostela,1995-96,1995-09-17,,1995,9,7,Valladolid,Compostela,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-17_vallecano_betis,1995-96,1995-09-17,,1995,9,7,Vallecano,Betis,1,2,A,1,1,D,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-17_zaragoza_barcelona,1995-96,1995-09-17,,1995,9,7,Zaragoza,Barcelona,0,3,A,0,0,D,3,-3,False,True,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-23_barcelona_vallecano,1995-96,1995-09-23,,1995,9,6,Barcelona,Vallecano,2,0,H,1,0,H,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-23_betis_real_madrid,1995-96,1995-09-23,,1995,9,6,Betis,Real Madrid,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-23_santander_sevilla,1995-96,1995-09-23,,1995,9,6,Santander,Sevilla,1,1,D,1,1,D,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-24_albacete_celta,1995-96,1995-09-24,,1995,9,7,Albacete,Celta,4,0,H,0,0,D,4,4,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-24_ath_madrid_sp_gijon,1995-96,1995-09-24,,1995,9,7,Ath Madrid,Sp Gijon,2,0,H,1,0,H,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-24_compostela_merida,1995-96,1995-09-24,,1995,9,7,Compostela,Merida,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-24_oviedo_ath_bilbao,1995-96,1995-09-24,,1995,9,7,Oviedo,Ath Bilbao,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-24_salamanca_valladolid,1995-96,1995-09-24,,1995,9,7,Salamanca,Valladolid,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-24_sociedad_espanol,1995-96,1995-09-24,,1995,9,7,Sociedad,Espanol,0,1,A,0,1,A,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-24_tenerife_la_coruna,1995-96,1995-09-24,,1995,9,7,Tenerife,La Coruna,1,1,D,0,0,D,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-24_valencia_zaragoza,1995-96,1995-09-24,,1995,9,7,Valencia,Zaragoza,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30_ath_bilbao_sp_gijon,1995-96,1995-09-30,,1995,9,6,Ath Bilbao,Sp Gijon,2,1,H,1,0,H,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30_real_madrid_barcelona,1995-96,1995-09-30,,1995,9,6,Real Madrid,Barcelona,1,1,D,1,1,D,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-01_celta_sociedad,1995-96,1995-10-01,,1995,10,7,Celta,Sociedad,1,1,D,1,1,D,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-01_espanol_santander,1995-96,1995-10-01,,1995,10,7,Espanol,Santander,1,0,H,0,0,D,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-01_la_coruna_albacete,1995-96,1995-10-01,,1995,10,7,La Coruna,Albacete,5,0,H,1,0,H,5,5,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-01_merida_salamanca,1995-96,1995-10-01,,1995,10,7,Merida,Salamanca,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-01_oviedo_betis,1995-96,1995-10-01,,1995,10,7,Oviedo,Betis,0,1,A,0,1,A,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-01_sevilla_ath_madrid,1995-96,1995-10-01,,1995,10,7,Sevilla,Ath Madrid,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-01_valladolid_tenerife,1995-96,1995-10-01,,1995,10,7,Valladolid,Tenerife,3,0,H,2,0,H,3,3,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-01_vallecano_valencia,1995-96,1995-10-01,,1995,10,7,Vallecano,Valencia,3,2,H,0,0,D,5,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-01_zaragoza_compostela,1995-96,1995-10-01,,1995,10,7,Zaragoza,Compostela,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-04_albacete_valladolid,1995-96,1995-10-04,,1995,10,3,Albacete,Valladolid,4,2,H,2,1,H,6,2,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-04_barcelona_oviedo,1995-96,1995-10-04,,1995,10,3,Barcelona,Oviedo,4,1,H,3,0,H,5,3,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-04_betis_ath_bilbao,1995-96,1995-10-04,,1995,10,3,Betis,Ath Bilbao,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-04_compostela_vallecano,1995-96,1995-10-04,,1995,10,3,Compostela,Vallecano,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-04_salamanca_zaragoza,1995-96,1995-10-04,,1995,10,3,Salamanca,Zaragoza,0,1,A,0,1,A,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-04_santander_celta,1995-96,1995-10-04,,1995,10,3,Santander,Celta,2,1,H,1,1,D,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-04_sociedad_la_coruna,1995-96,1995-10-04,,1995,10,3,Sociedad,La Coruna,2,1,H,1,1,D,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-04_sp_gijon_sevilla,1995-96,1995-10-04,,1995,10,3,Sp Gijon,Sevilla,3,1,H,1,1,D,4,2,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-04_tenerife_merida,1995-96,1995-10-04,,1995,10,3,Tenerife,Merida,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-04_valencia_real_madrid,1995-96,1995-10-04,,1995,10,3,Valencia,Real Madrid,4,3,H,3,0,H,7,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-05_ath_madrid_espanol,1995-96,1995-10-05,,1995,10,4,Ath Madrid,Espanol,2,1,H,1,1,D,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-07_betis_barcelona,1995-96,1995-10-07,,1995,10,6,Betis,Barcelona,1,5,A,0,2,A,6,-4,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-08_ath_bilbao_sevilla,1995-96,1995-10-08,,1995,10,7,Ath Bilbao,Sevilla,1,1,D,0,0,D,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-08_celta_ath_madrid,1995-96,1995-10-08,,1995,10,7,Celta,Ath Madrid,0,3,A,0,1,A,3,-3,False,True,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-08_espanol_sp_gijon,1995-96,1995-10-08,,1995,10,7,Espanol,Sp Gijon,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-08_la_coruna_santander,1995-96,1995-10-08,,1995,10,7,La Coruna,Santander,2,3,A,0,1,A,5,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-08_merida_albacete,1995-96,1995-10-08,,1995,10,7,Merida,Albacete,1,1,D,0,0,D,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-08_oviedo_valencia,1995-96,1995-10-08,,1995,10,7,Oviedo,Valencia,0,1,A,0,0,D,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-08_real_madrid_compostela,1995-96,1995-10-08,,1995,10,7,Real Madrid,Compostela,2,1,H,2,1,H,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-08_valladolid_sociedad,1995-96,1995-10-08,,1995,10,7,Valladolid,Sociedad,3,0,H,0,0,D,3,3,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-08_vallecano_salamanca,1995-96,1995-10-08,,1995,10,7,Vallecano,Salamanca,1,4,A,0,0,D,5,-3,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-08_zaragoza_tenerife,1995-96,1995-10-08,,1995,10,7,Zaragoza,Tenerife,0,2,A,0,0,D,2,-2,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-14_ath_madrid_la_coruna,1995-96,1995-10-14,,1995,10,6,Ath Madrid,La Coruna,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-14_barcelona_ath_bilbao,1995-96,1995-10-14,,1995,10,6,Barcelona,Ath Bilbao,4,1,H,1,0,H,5,3,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-14_sevilla_espanol,1995-96,1995-10-14,,1995,10,6,Sevilla,Espanol,0,3,A,0,2,A,3,-3,False,True,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-14_valencia_betis,1995-96,1995-10-14,,1995,10,6,Valencia,Betis,1,1,D,1,1,D,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-15_albacete_zaragoza,1995-96,1995-10-15,,1995,10,7,Albacete,Zaragoza,0,1,A,0,0,D,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-15_compostela_oviedo,1995-96,1995-10-15,,1995,10,7,Compostela,Oviedo,4,1,H,2,1,H,5,3,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-15_salamanca_real_madrid,1995-96,1995-10-15,,1995,10,7,Salamanca,Real Madrid,0,2,A,0,1,A,2,-2,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-15_santander_valladolid,1995-96,1995-10-15,,1995,10,7,Santander,Valladolid,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-15_sociedad_merida,1995-96,1995-10-15,,1995,10,7,Sociedad,Merida,1,2,A,0,1,A,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-15_sp_gijon_celta,1995-96,1995-10-15,,1995,10,7,Sp Gijon,Celta,1,0,H,0,0,D,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-15_tenerife_vallecano,1995-96,1995-10-15,,1995,10,7,Tenerife,Vallecano,2,2,D,0,0,D,4,0,True,True,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-21_valladolid_ath_madrid,1995-96,1995-10-21,,1995,10,6,Valladolid,Ath Madrid,0,1,A,0,0,D,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-22_ath_bilbao_espanol,1995-96,1995-10-22,,1995,10,7,Ath Bilbao,Espanol,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-22_barcelona_valencia,1995-96,1995-10-22,,1995,10,7,Barcelona,Valencia,1,0,H,0,0,D,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-22_betis_compostela,1995-96,1995-10-22,,1995,10,7,Betis,Compostela,5,0,H,2,0,H,5,5,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-22_celta_sevilla,1995-96,1995-10-22,,1995,10,7,Celta,Sevilla,4,0,H,1,0,H,4,4,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-22_la_coruna_sp_gijon,1995-96,1995-10-22,,1995,10,7,La Coruna,Sp Gijon,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-22_merida_santander,1995-96,1995-10-22,,1995,10,7,Merida,Santander,3,1,H,3,1,H,4,2,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-22_oviedo_salamanca,1995-96,1995-10-22,,1995,10,7,Oviedo,Salamanca,2,2,D,1,0,H,4,0,True,True,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-22_real_madrid_tenerife,1995-96,1995-10-22,,1995,10,7,Real Madrid,Tenerife,2,0,H,1,0,H,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-22_vallecano_albacete,1995-96,1995-10-22,,1995,10,7,Vallecano,Albacete,2,0,H,0,0,D,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-22_zaragoza_sociedad,1995-96,1995-10-22,,1995,10,7,Zaragoza,Sociedad,1,2,A,0,1,A,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-28_albacete_real_madrid,1995-96,1995-10-28,,1995,10,6,Albacete,Real Madrid,1,1,D,0,1,A,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-28_compostela_barcelona,1995-96,1995-10-28,,1995,10,6,Compostela,Barcelona,2,1,H,0,1,A,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-28_sevilla_la_coruna,1995-96,1995-10-28,,1995,10,6,Sevilla,La Coruna,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-29_ath_madrid_merida,1995-96,1995-10-29,,1995,10,7,Ath Madrid,Merida,1,1,D,0,1,A,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-29_espanol_celta,1995-96,1995-10-29,,1995,10,7,Espanol,Celta,2,2,D,1,0,H,4,0,True,True,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-29_salamanca_betis,1995-96,1995-10-29,,1995,10,7,Salamanca,Betis,2,1,H,1,1,D,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-29_santander_zaragoza,1995-96,1995-10-29,,1995,10,7,Santander,Zaragoza,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-29_sociedad_vallecano,1995-96,1995-10-29,,1995,10,7,Sociedad,Vallecano,2,1,H,1,0,H,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-29_sp_gijon_valladolid,1995-96,1995-10-29,,1995,10,7,Sp Gijon,Valladolid,4,2,H,1,2,A,6,2,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-29_tenerife_oviedo,1995-96,1995-10-29,,1995,10,7,Tenerife,Oviedo,3,3,D,1,0,H,6,0,True,True,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-29_valencia_ath_bilbao,1995-96,1995-10-29,,1995,10,7,Valencia,Ath Bilbao,3,1,H,2,0,H,4,2,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-04_real_madrid_sociedad,1995-96,1995-11-04,,1995,11,6,Real Madrid,Sociedad,3,2,H,1,0,H,5,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-05_ath_bilbao_celta,1995-96,1995-11-05,,1995,11,7,Ath Bilbao,Celta,3,0,H,2,0,H,3,3,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-05_barcelona_salamanca,1995-96,1995-11-05,,1995,11,7,Barcelona,Salamanca,4,1,H,3,0,H,5,3,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-05_betis_tenerife,1995-96,1995-11-05,,1995,11,7,Betis,Tenerife,3,3,D,2,1,H,6,0,True,True,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-05_la_coruna_espanol,1995-96,1995-11-05,,1995,11,7,La Coruna,Espanol,0,1,A,0,0,D,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-05_merida_sp_gijon,1995-96,1995-11-05,,1995,11,7,Merida,Sp Gijon,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-05_oviedo_albacete,1995-96,1995-11-05,,1995,11,7,Oviedo,Albacete,1,0,H,0,0,D,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-05_valencia_compostela,1995-96,1995-11-05,,1995,11,7,Valencia,Compostela,5,2,H,2,1,H,7,3,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-05_valladolid_sevilla,1995-96,1995-11-05,,1995,11,7,Valladolid,Sevilla,3,3,D,2,2,D,6,0,True,True,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-05_vallecano_santander,1995-96,1995-11-05,,1995,11,7,Vallecano,Santander,1,2,A,0,1,A,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-05_zaragoza_ath_madrid,1995-96,1995-11-05,,1995,11,7,Zaragoza,Ath Madrid,0,1,A,0,0,D,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-11_celta_la_coruna,1995-96,1995-11-11,,1995,11,6,Celta,La Coruna,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-12_albacete_betis,1995-96,1995-11-12,,1995,11,7,Albacete,Betis,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-12_ath_madrid_vallecano,1995-96,1995-11-12,,1995,11,7,Ath Madrid,Vallecano,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-12_compostela_ath_bilbao,1995-96,1995-11-12,,1995,11,7,Compostela,Ath Bilbao,2,1,H,0,1,A,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-12_espanol_valladolid,1995-96,1995-11-12,,1995,11,7,Espanol,Valladolid,2,0,H,2,0,H,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-12_salamanca_valencia,1995-96,1995-11-12,,1995,11,7,Salamanca,Valencia,4,0,H,2,0,H,4,4,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-12_santander_real_madrid,1995-96,1995-11-12,,1995,11,7,Santander,Real Madrid,2,0,H,2,0,H,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-12_sevilla_merida,1995-96,1995-11-12,,1995,11,7,Sevilla,Merida,3,0,H,1,0,H,3,3,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-12_sociedad_oviedo,1995-96,1995-11-12,,1995,11,7,Sociedad,Oviedo,1,1,D,1,0,H,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-12_sp_gijon_zaragoza,1995-96,1995-11-12,,1995,11,7,Sp Gijon,Zaragoza,4,1,H,3,0,H,5,3,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-12_tenerife_barcelona,1995-96,1995-11-12,,1995,11,7,Tenerife,Barcelona,1,1,D,0,1,A,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-18_barcelona_albacete,1995-96,1995-11-18,,1995,11,6,Barcelona,Albacete,3,0,H,1,0,H,3,3,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-18_betis_sociedad,1995-96,1995-11-18,,1995,11,6,Betis,Sociedad,3,1,H,1,0,H,4,2,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-18_real_madrid_ath_madrid,1995-96,1995-11-18,,1995,11,6,Real Madrid,Ath Madrid,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-18_zaragoza_sevilla,1995-96,1995-11-18,,1995,11,6,Zaragoza,Sevilla,0,1,A,0,0,D,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-19_ath_bilbao_la_coruna,1995-96,1995-11-19,,1995,11,7,Ath Bilbao,La Coruna,1,0,H,,,,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-19_compostela_salamanca,1995-96,1995-11-19,,1995,11,7,Compostela,Salamanca,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-19_merida_espanol,1995-96,1995-11-19,,1995,11,7,Merida,Espanol,0,1,A,0,0,D,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-19_oviedo_santander,1995-96,1995-11-19,,1995,11,7,Oviedo,Santander,2,1,H,0,1,A,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-19_valencia_tenerife,1995-96,1995-11-19,,1995,11,7,Valencia,Tenerife,2,2,D,0,1,A,4,0,True,True,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
